date,declination,declination_sv,declination_uncertainty,elevation,horintensity,horintensity_sv,horintensity_uncertainty,inclination,inclination_sv,inclination_uncertainty,latitude,longitude,totalintensity,totalintensity_sv,totalintensity_uncertainty,xcomponent,xcomponent_sv,xcomponent_uncertainty,ycomponent,ycomponent_sv,ycomponent_uncertainty,zcomponent,zcomponent_sv,zcomponent_uncertainty
2020.27322,-33.31663,-0.1402,0.54,400,11814.6,21.3,128,-61.40053,0.07258,0.21,-46.76973,23.27834,24681.5,-12.9,145,9872.9,1.9,131,-6489.4,-35.8,94,-21670,26.3,157
2020.27322,-33.55075,-0.14184,0.54,400,11865.9,21.5,128,-61.38118,0.07177,0.21,-46.8781,23.60307,24773.2,-12,145,9889,1.7,131,-6558,-36.4,94,-21746.6,25.4,157
2020.27322,-33.72695,-0.14303,0.54,400,11904.3,21.6,128,-61.36783,0.07114,0.21,-46.9587,23.84752,24842.9,-11.4,145,9900.7,1.5,131,-6609.7,-36.7,94,-21804.9,24.8,157
2020.27322,-33.90365,-0.1442,0.54,400,11942.7,21.8,128,-61.3555,0.0705,0.21,-47.03873,24.09273,24913.2,-10.7,145,9912.2,1.3,131,-6661.6,-37.1,94,-21864.1,24.1,157
2020.27322,-34.08084,-0.14533,0.54,400,11981.1,21.9,128,-61.34418,0.06984,0.21,-47.11817,24.33872,24984.3,-10,145,9923.4,1.1,131,-6713.8,-37.4,94,-21924.1,23.4,157
2020.27322,-34.25849,-0.14644,0.54,400,12019.5,22,128,-61.3339,0.06916,0.21,-47.19703,24.58548,25056.1,-9.4,145,9934.2,0.9,131,-6766.1,-37.8,94,-21984.9,22.7,157
2020.27322,-34.43659,-0.14752,0.53,400,12057.8,22.2,128,-61.32464,0.06847,0.21,-47.2753,24.83301,25128.5,-8.7,145,9944.7,0.7,131,-6818.6,-38.1,94,-22046.6,22.1,157
2020.27322,-34.61512,-0.14857,0.53,400,12096.1,22.3,128,-61.31643,0.06777,0.21,-47.35298,25.0813,25201.7,-8.1,145,9954.9,0.5,131,-6871.3,-38.5,94,-22109,21.4,157
2020.27322,-34.79407,-0.1496,0.53,400,12134.3,22.4,128,-61.30927,0.06705,0.21,-47.43007,25.33036,25275.5,-7.4,145,9964.8,0.3,131,-6924.2,-38.8,94,-22172.3,20.7,157
2020.27322,-35.03327,-0.15092,0.53,400,12185.2,22.5,128,-61.30135,0.06607,0.21,-47.53193,25.66363,25375.1,-6.5,145,9977.4,0,131,-6994.9,-39.2,94,-22257.9,19.8,157
2020.27322,-35.21311,-0.15189,0.53,400,12223.2,22.6,128,-61.29665,0.06532,0.21,-47.60761,25.91447,25450.5,-5.9,145,9986.5,-0.2,131,-7048.1,-39.5,94,-22323.1,19.1,157
2020.27322,-35.39331,-0.15282,0.53,400,12261.2,22.7,128,-61.29302,0.06456,0.21,-47.68269,26.16607,25526.6,-5.2,145,9995.3,-0.4,131,-7101.5,-39.8,94,-22389.1,18.4,157
2020.27322,-35.57383,-0.15373,0.53,400,12299.1,22.8,128,-61.29045,0.06379,0.21,-47.75716,26.41843,25603.4,-4.6,145,10003.7,-0.7,131,-7155,-40.1,94,-22455.9,17.7,157
2020.27322,-35.75468,-0.15462,0.52,400,12336.9,22.9,128,-61.28896,0.063,0.21,-47.83102,26.67154,25680.8,-3.9,145,10011.7,-0.9,131,-7208.6,-40.4,94,-22523.5,17,157
2020.27322,-35.93582,-0.15548,0.52,400,12374.6,22.9,128,-61.28854,0.0622,0.21,-47.90427,26.92541,25758.9,-3.3,145,10019.4,-1.1,131,-7262.4,-40.7,94,-22591.9,16.3,157
2020.27322,-36.11725,-0.15631,0.52,400,12412.1,23,128,-61.2892,0.0614,0.21,-47.97689,27.18003,25837.7,-2.6,145,10026.7,-1.4,131,-7316.2,-40.9,94,-22661.1,15.6,157
2020.27322,-36.29894,-0.15712,0.52,400,12449.6,23.1,128,-61.29094,0.06058,0.21,-48.0489,27.43539,25917.1,-2,145,10033.6,-1.6,131,-7370.1,-41.2,94,-22731.1,14.9,157
2020.27322,-36.54158,-0.15816,0.52,400,12499.3,23.1,128,-61.29495,0.05947,0.21,-48.14392,27.77704,26023.9,-1.2,145,10042.3,-2,131,-7442.2,-41.5,94,-22825.7,14,157
2020.27322,-36.72382,-0.15891,0.52,400,12536.4,23.2,128,-61.29923,0.05863,0.21,-48.21446,28.03414,26104.8,-0.5,145,10048.3,-2.2,131,-7496.3,-41.7,94,-22897.6,13.3,157
2020.27322,-36.90626,-0.15964,0.52,400,12573.4,23.2,128,-61.30459,0.05778,0.21,-48.28437,28.29199,26186.3,0.1,145,10054,-2.5,131,-7550.4,-42,94,-22970.2,12.6,157
2020.27322,-37.08889,-0.16034,0.52,400,12610.3,23.3,128,-61.31104,0.05692,0.21,-48.35363,28.55057,26268.5,0.7,145,10059.2,-2.7,131,-7604.7,-42.2,94,-23043.7,11.9,157
2020.27322,-37.27169,-0.16102,0.52,400,12647,23.3,128,-61.31858,0.05605,0.21,-48.42226,28.80988,26351.2,1.4,145,10064.1,-3,131,-7659,-42.4,94,-23118,11.2,157
2020.27322,-37.45464,-0.16168,0.51,400,12683.5,23.3,128,-61.32721,0.05517,0.21,-48.49025,29.06993,26434.6,2,145,10068.6,-3.3,131,-7713.3,-42.6,94,-23193,10.5,157
2020.27322,-37.63773,-0.16231,0.51,400,12719.8,23.3,128,-61.33693,0.05429,0.21,-48.55759,29.3307,26518.6,2.6,145,10072.7,-3.5,131,-7767.6,-42.8,94,-23268.9,9.8,157
2020.27322,-37.88201,-0.16312,0.51,400,12768,23.3,128,-61.35159,0.0531,0.21,-48.64636,29.67953,26631.5,3.4,145,10077.5,-3.9,131,-7840,-43,94,-23371.2,8.8,157
2020.27322,-38.06534,-0.1637,0.51,400,12803.9,23.3,128,-61.36384,0.0522,0.21,-48.71218,29.94199,26716.9,4.1,145,10080.6,-4.2,131,-7894.4,-43.2,94,-23448.9,8.1,157
2020.27322,-38.24874,-0.16425,0.51,400,12839.7,23.3,128,-61.37719,0.0513,0.21,-48.77734,30.20517,26802.8,4.7,145,10083.4,-4.5,131,-7948.7,-43.3,94,-23527.3,7.4,157
2020.27322,-38.4322,-0.16479,0.51,400,12875.2,23.3,128,-61.39162,0.05038,0.21,-48.84184,30.46905,26889.4,5.3,145,10085.7,-4.8,131,-8003.1,-43.5,94,-23606.5,6.7,157
2020.27322,-38.61569,-0.1653,0.51,400,12910.5,23.3,128,-61.40713,0.04947,0.21,-48.90568,30.73365,26976.5,5.9,145,10087.6,-5.1,131,-8057.3,-43.6,94,-23686.5,6,157
2020.27322,-38.7992,-0.16579,0.51,400,12945.6,23.2,128,-61.42372,0.04854,0.21,-48.96885,30.99895,27064.2,6.5,145,10089.1,-5.4,131,-8111.6,-43.8,94,-23767.3,5.3,157
2020.27322,-38.98272,-0.16626,0.51,400,12980.4,23.2,128,-61.44139,0.04762,0.21,-49.03135,31.26495,27152.4,7.1,145,10090.2,-5.7,131,-8165.8,-43.9,94,-23848.8,4.6,157
2020.27322,-39.16621,-0.16671,0.5,400,13015.1,23.2,128,-61.46014,0.04668,0.21,-49.09317,31.53165,27241.3,7.7,145,10090.8,-6,131,-8219.9,-44,94,-23931,3.8,157
2020.27322,-39.41082,-0.16728,0.5,400,13060.9,23.1,128,-61.4868,0.04543,0.21,-49.17456,31.88833,27360.5,8.5,145,10091,-6.4,131,-8292,-44.1,94,-24041.9,2.9,157
2020.27322,-39.5942,-0.16768,0.5,400,13094.9,23.1,128,-61.50804,0.04449,0.21,-49.2348,32.15663,27450.6,9.1,145,10090.7,-6.7,131,-8346,-44.2,94,-24125.9,2.2,157
2020.27322,-39.77751,-0.16806,0.5,400,13128.7,23,128,-61.53035,0.04355,0.21,-49.29436,32.42562,27541.3,9.7,145,10089.9,-7,131,-8399.9,-44.3,94,-24210.7,1.5,157
2020.27322,-39.96072,-0.16842,0.5,400,13162.3,22.9,128,-61.55371,0.0426,0.21,-49.35324,32.69529,27632.4,10.2,145,10088.7,-7.3,131,-8453.6,-44.4,94,-24296.2,0.8,157
2020.27322,-40.14381,-0.16876,0.5,400,13195.6,22.9,128,-61.57813,0.04165,0.21,-49.41142,32.96562,27724.1,10.8,145,10087.1,-7.6,131,-8507.3,-44.5,94,-24382.5,0.1,157
2020.27322,-40.32677,-0.16908,0.5,400,13228.6,22.8,128,-61.6036,0.04069,0.21,-49.46892,33.23663,27816.3,11.4,145,10085,-7.9,131,-8560.8,-44.5,94,-24469.4,-0.6,157
2020.27322,-40.50958,-0.16938,0.5,400,13261.3,22.7,128,-61.63012,0.03974,0.21,-49.52571,33.50829,27909.1,12,145,10082.5,-8.2,131,-8614.2,-44.6,94,-24557.1,-1.3,157
2020.27322,-40.69221,-0.16966,0.5,400,13293.8,22.6,128,-61.65768,0.03878,0.21,-49.58181,33.78061,28002.3,12.5,145,10079.6,-8.5,131,-8667.5,-44.6,94,-24645.6,-2,157
2020.27322,-40.93542,-0.17001,0.5,400,13336.6,22.5,128,-61.69603,0.0375,0.21,-49.65551,34.14472,28127.4,13.3,145,10075.1,-8.9,131,-8738.2,-44.6,94,-24764.6,-3,157
2020.27322,-41.11758,-0.17024,0.49,400,13368.3,22.4,128,-61.72599,0.03654,0.21,-49.70997,34.41855,28221.8,13.8,145,10071.2,-9.2,131,-8791.1,-44.7,94,-24854.7,-3.7,157
2020.27322,-41.2995,-0.17046,0.49,400,13399.8,22.3,128,-61.75698,0.03557,0.21,-49.76372,34.69302,28316.6,14.4,145,10066.9,-9.6,131,-8843.8,-44.7,94,-24945.5,-4.4,157
2020.27322,-41.48116,-0.17066,0.49,400,13430.9,22.2,128,-61.78898,0.03461,0.21,-49.81675,34.96813,28412,15,145,10062.1,-9.9,131,-8896.3,-44.7,94,-25037,-5.1,157
2020.27322,-41.66255,-0.17084,0.49,400,13461.7,22.1,128,-61.822,0.03365,0.21,-49.86908,35.24385,28507.8,15.5,145,10056.9,-10.2,131,-8948.6,-44.7,94,-25129.2,-5.8,157
2020.27322,-41.84365,-0.171,0.49,400,13492.2,22,128,-61.85601,0.03268,0.21,-49.92068,35.52021,28604.1,16,145,10051.3,-10.5,131,-9000.7,-44.6,94,-25222.1,-6.4,157
2020.27322,-42.02443,-0.17115,0.49,400,13522.4,21.8,128,-61.89103,0.03172,0.21,-49.97156,35.79717,28700.9,16.6,145,10045.2,-10.8,131,-9052.5,-44.6,94,-25315.7,-7.1,157
2020.27322,-42.20488,-0.17128,0.49,400,13552.2,21.7,128,-61.92703,0.03076,0.21,-50.02172,36.07474,28798.1,17.1,145,10038.8,-11.1,131,-9104.2,-44.6,94,-25409.9,-7.8,157
2020.27322,-42.44492,-0.17142,0.49,400,13591.5,21.5,128,-61.97656,0.02947,0.21,-50.08748,36.44577,28928.4,17.8,145,10029.5,-11.6,131,-9172.6,-44.5,94,-25536.7,-8.7,157
2020.27322,-42.6245,-0.1715,0.49,400,13620.5,21.4,128,-62.01485,0.02851,0.21,-50.13594,36.72474,29026.6,18.4,145,10022.1,-11.9,131,-9223.7,-44.5,94,-25632.5,-9.4,157
2020.27322,-42.80369,-0.17157,0.49,400,13649.2,21.2,128,-62.0541,0.02755,0.21,-50.18367,37.00429,29125.2,18.9,145,10014.2,-12.2,131,-9274.5,-44.4,94,-25729,-10.1,157
2020.27322,-42.98245,-0.17162,0.49,400,13677.5,21.1,128,-62.09431,0.02659,0.21,-50.23067,37.28442,29224.3,19.4,145,10005.9,-12.5,131,-9325,-44.3,94,-25826.1,-10.8,157
2020.27322,-43.16077,-0.17166,0.49,400,13705.4,20.9,128,-62.13547,0.02564,0.21,-50.27693,37.56513,29323.8,19.9,145,9997.3,-12.8,131,-9375.2,-44.3,94,-25923.9,-11.5,157
2020.27322,-43.33863,-0.17168,0.49,400,13733,20.7,128,-62.17757,0.02468,0.21,-50.32245,37.8464,29423.7,20.4,145,9988.2,-13.2,131,-9425.1,-44.2,94,-26022.3,-12.1,157
2020.27322,-43.516,-0.17168,0.48,400,13760.2,20.6,128,-62.22061,0.02373,0.21,-50.36723,38.12823,29524.1,20.9,145,9978.7,-13.5,131,-9474.7,-44.1,94,-26121.4,-12.8,157
2020.27322,-43.75171,-0.17165,0.48,400,13795.9,20.3,128,-62.27944,0.02246,0.21,-50.42577,38.50485,29658.4,21.6,145,9965.4,-13.9,131,-9540.3,-43.9,94,-26254.4,-13.7,157
2020.27322,-43.92787,-0.17161,0.48,400,13822.2,20.2,128,-62.32462,0.02151,0.21,-50.4688,38.78795,29759.7,22.1,145,9955,-14.2,131,-9589.2,-43.8,94,-26355,-14.4,157
2020.27322,-44.10347,-0.17156,0.48,400,13848.1,20,128,-62.37072,0.02057,0.21,-50.51108,39.07159,29861.3,22.6,145,9944.1,-14.5,131,-9637.7,-43.7,94,-26456.1,-15,157
2020.27322,-44.2785,-0.17149,0.48,400,13873.6,19.8,128,-62.41771,0.01963,0.21,-50.55261,39.35575,29963.3,23.1,145,9932.9,-14.8,131,-9685.8,-43.5,94,-26557.8,-15.7,157
2020.27322,-44.45292,-0.17141,0.48,400,13898.8,19.6,128,-62.46559,0.01869,0.21,-50.59338,39.64043,30065.6,23.5,145,9921.3,-15.1,131,-9733.6,-43.4,94,-26660.2,-16.3,157
2020.27322,-44.62673,-0.1713,0.48,400,13923.5,19.4,128,-62.51436,0.01775,0.21,-50.6334,39.92562,30168.3,24,145,9909.3,-15.5,131,-9781,-43.2,94,-26763.1,-17,157
2020.27322,-44.79989,-0.17119,0.48,400,13947.8,19.2,128,-62.56399,0.01682,0.21,-50.67265,40.21131,30271.4,24.5,145,9896.9,-15.8,131,-9828.1,-43.1,94,-26866.6,-17.6,157
2020.27322,-44.97239,-0.17105,0.48,400,13971.7,19,128,-62.61449,0.01589,0.21,-50.71114,40.4975,30374.8,25,145,9884.2,-16.1,131,-9874.7,-42.9,94,-26970.7,-18.3,157
2020.27322,-45.20131,-0.17085,0.48,400,14002.8,18.7,128,-62.68314,0.01466,0.21,-50.76127,40.87983,30513.2,25.6,145,9866.7,-16.5,131,-9936.2,-42.7,94,-27110.4,-19.1,157
2020.27322,-45.37218,-0.17068,0.48,400,14025.7,18.5,128,-62.73562,0.01374,0.21,-50.79797,41.16714,30617.4,26,145,9853.1,-16.8,131,-9981.9,-42.5,94,-27215.9,-19.8,157
2020.27322,-45.54229,-0.1705,0.48,400,14048.2,18.2,128,-62.78892,0.01283,0.21,-50.8339,41.45491,30721.9,26.5,145,9839.1,-17.1,131,-10027.1,-42.3,94,-27321.8,-20.4,157
2020.27322,-45.71165,-0.1703,0.48,400,14070.2,18,128,-62.84305,0.01192,0.21,-50.86906,41.74314,30826.7,26.9,145,9824.8,-17.4,131,-10072,-42.1,94,-27428.4,-21,157
2020.27322,-45.88021,-0.17008,0.48,400,14091.8,17.8,128,-62.89799,0.01101,0.21,-50.90344,42.03182,30931.9,27.4,145,9810.2,-17.7,131,-10116.3,-41.9,94,-27535.4,-21.7,157
2020.27322,-46.04797,-0.16985,0.48,400,14113,17.5,128,-62.95374,0.01011,0.21,-50.93704,42.32093,31037.3,27.8,145,9795.2,-18,131,-10160.2,-41.7,94,-27643,-22.3,157
2020.27322,-46.21489,-0.16961,0.48,400,14133.7,17.3,128,-63.01027,0.00922,0.21,-50.96987,42.61048,31143,28.3,145,9779.9,-18.2,131,-10203.7,-41.4,94,-27751.2,-22.9,157
2020.27322,-46.38095,-0.16935,0.47,400,14153.9,17,128,-63.06759,0.00833,0.21,-51.00191,42.90045,31249,28.7,145,9764.2,-18.5,131,-10246.6,-41.2,94,-27859.8,-23.5,157
2020.27322,-46.60099,-0.16898,0.47,400,14180.2,16.7,128,-63.14522,0.00715,0.21,-51.04342,43.28772,31390.8,29.3,145,9742.9,-18.9,131,-10303.1,-40.9,94,-28005.5,-24.3,157
2020.27322,-46.76496,-0.16868,0.47,400,14199.4,16.5,128,-63.20433,0.00627,0.21,-51.07363,43.57864,31497.5,29.7,145,9726.5,-19.2,131,-10345,-40.6,94,-28115.3,-24.9,157
2020.27322,-46.92799,-0.16838,0.47,400,14218.1,16.2,128,-63.26419,0.00539,0.21,-51.10306,43.86995,31604.4,30.1,145,9709.8,-19.5,131,-10386.3,-40.4,94,-28225.6,-25.5,157
2020.27322,-47.09005,-0.16805,0.47,400,14236.4,15.9,128,-63.32479,0.00453,0.21,-51.1317,44.16164,31711.6,30.5,145,9692.8,-19.7,131,-10427.1,-40.1,94,-28336.4,-26.1,157
2020.27322,-47.25113,-0.16771,0.47,400,14254.1,15.7,128,-63.38612,0.00366,0.21,-51.15954,44.4537,31819,30.9,145,9675.5,-20,131,-10467.3,-39.8,94,-28447.7,-26.7,157
2020.27322,-47.41119,-0.16736,0.47,400,14271.5,15.4,128,-63.44817,0.00281,0.21,-51.1866,44.74613,31926.7,31.3,145,9658,-20.3,131,-10507.1,-39.6,94,-28559.4,-27.3,157
2020.27322,-47.57022,-0.167,0.47,400,14288.3,15.1,128,-63.51093,0.00196,0.21,-51.21285,45.03891,32034.6,31.7,145,9640.1,-20.5,131,-10546.3,-39.3,94,-28671.6,-27.9,157
2020.27322,-47.78059,-0.16648,0.47,400,14310,14.8,128,-63.5957,0.00083,0.21,-51.24663,45.42981,32178.8,32.2,145,9615.9,-20.9,131,-10597.7,-38.9,94,-28821.9,-28.7,157
2020.27322,-47.93709,-0.16608,0.47,400,14325.7,14.5,128,-63.66007,0,0.21,-51.27103,45.72337,32287.3,32.6,145,9597.5,-21.1,131,-10635.6,-38.6,94,-28935.1,-29.2,157
2020.27322,-48.09247,-0.16567,0.47,400,14341,14.2,128,-63.72512,-0.00083,0.21,-51.29463,46.01725,32395.9,33,145,9578.8,-21.4,131,-10672.9,-38.3,94,-29048.8,-29.8,157
2020.27322,-48.24669,-0.16524,0.47,400,14355.7,13.9,128,-63.79083,-0.00166,0.21,-51.31742,46.31145,32504.7,33.4,145,9559.8,-21.6,131,-10709.6,-37.9,94,-29162.8,-30.4,157
2020.27322,-48.39974,-0.1648,0.47,400,14369.9,13.6,128,-63.8572,-0.00247,0.21,-51.33941,46.60594,32613.8,33.8,145,9540.6,-21.9,131,-10745.8,-37.6,94,-29277.3,-30.9,157
2020.27322,-48.55159,-0.16434,0.47,400,14383.7,13.3,128,-63.92421,-0.00329,0.21,-51.3606,46.90072,32723,34.1,145,9521.2,-22.1,131,-10781.3,-37.3,94,-29392.2,-31.5,157
2020.27322,-48.7022,-0.16387,0.47,400,14397,13,128,-63.99185,-0.00409,0.21,-51.38099,47.19577,32832.4,34.5,145,9501.6,-22.3,131,-10816.3,-37,94,-29507.5,-32,157
2020.27322,-48.85156,-0.16338,0.47,400,14409.7,12.7,128,-64.06011,-0.00489,0.21,-51.40056,47.4911,32942,34.9,145,9481.8,-22.6,131,-10850.6,-36.6,94,-29623.2,-32.6,157
2020.27322,-49.0487,-0.16271,0.47,400,14426,12.3,128,-64.15208,-0.00594,0.21,-51.42541,47.88527,33088.3,35.3,145,9455,-22.9,131,-10895.5,-36.2,94,-29778,-33.3,157
2020.27322,-49.19502,-0.1622,0.47,400,14437.6,12,128,-64.22175,-0.00672,0.21,-51.4431,48.18118,33198.3,35.7,145,9434.8,-23.1,131,-10928.4,-35.8,94,-29894.5,-33.8,157
2020.27322,-49.33999,-0.16166,0.47,400,14448.7,11.7,128,-64.29201,-0.00749,0.21,-51.45998,48.47733,33308.4,36,145,9414.3,-23.3,131,-10960.6,-35.4,94,-30011.4,-34.3,157
2020.27322,-49.48359,-0.16112,0.47,400,14459.3,11.4,128,-64.36285,-0.00826,0.21,-51.47605,48.7737,33418.7,36.4,145,9393.7,-23.5,131,-10992.2,-35.1,94,-30128.7,-34.9,157
2020.27322,-49.62578,-0.16056,0.47,400,14469.3,11.1,128,-64.43425,-0.00902,0.21,-51.4913,49.07028,33529,36.7,145,9372.9,-23.7,131,-11023.2,-34.7,94,-30246.2,-35.4,157
2020.27322,-49.76653,-0.15998,0.47,400,14478.9,10.8,128,-64.5062,-0.00977,0.21,-51.50574,49.36706,33639.6,37,145,9352,-23.9,131,-11053.5,-34.3,94,-30364.1,-35.9,157
2020.27322,-49.90583,-0.1594,0.47,400,14488,10.4,128,-64.5787,-0.01052,0.21,-51.51937,49.66403,33750.2,37.3,145,9330.9,-24.1,131,-11083.1,-33.9,94,-30482.4,-36.4,157
2020.27322,-50.08923,-0.15859,0.47,400,14499.3,10,128,-64.67618,-0.0115,0.21,-51.53626,50.06027,33897.9,37.8,145,9302.6,-24.4,131,-11121.6,-33.4,94,-30640.5,-37.1,157
